Headline,Identifier,Source,Time,Date,FDS Language,FDS Subject,Add Date,Add Time,Document Type,Time Zone,US Date,US Time,Close to Open Return (Rel),Sentiment Tag
Intel Drafts Model Legislation to Spur Data Privacy Discussion,INTC-US,BW, 2:00pm,08-Nov-18,EN,"BA_PRD,COARLS,PRODS",08-Nov-18, 2:00pm,PRN,EST,08-Nov-18,09:00,-0.00206,-1
Intel Corp.(INTC-US) Schedules NASDAQ Investors Conference for 4-December-2018 3:15 AM ET,INTC-US,FCST, 2:48am,07-Nov-18,EN,"EVTS,EV_ME",07-Nov-18, 2:48am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,06-Nov-18,21:48,0.00125,1
"Intel Corp.(INTC-US) Schedules Credit Suisse Technology, Media & Telecom Conference for 27-November-2018 9:30 AM ET",INTC-US,FCST, 1:18am,07-Nov-18,EN,"EVTS,EV_ME",07-Nov-18, 1:18am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,06-Nov-18,20:18,0.00125,1
"CEO SWAN Acquires 1,479 of INTEL CORP (INTC)",INTC-US,EDG, 9:47pm,05-Nov-18,EN,"FILNS,FORM4,INSACT",05-Nov-18, 9:47pm,"CO-FILNS,OWN-FILNS,FILNS",EST,05-Nov-18,16:47,0.00269,1
"EVP SHENOY Acquires 1,253 of INTEL CORP (INTC)",INTC-US,EDG, 9:47pm,05-Nov-18,EN,"FILNS,FORM4,INSACT",05-Nov-18, 9:47pm,"CO-FILNS,OWN-FILNS,FILNS",EST,05-Nov-18,16:47,0.00269,1
VP MCBRIDE Acquires 156 of INTEL CORP (INTC),INTC-US,EDG, 9:45pm,05-Nov-18,EN,"FILNS,FORM4,INSACT",05-Nov-18, 9:45pm,"CO-FILNS,OWN-FILNS,FILNS",EST,05-Nov-18,16:45,0.00269,1
"EVP RODGERS Acquires 1,251 of INTEL CORP (INTC)",INTC-US,EDG, 9:45pm,05-Nov-18,EN,"FILNS,FORM4,INSACT",05-Nov-18, 9:45pm,"CO-FILNS,OWN-FILNS,FILNS",EST,05-Nov-18,16:45,0.00269,1
"Chmn BRYANT Acquires 1,267 of INTEL CORP (INTC)",INTC-US,EDG, 9:45pm,05-Nov-18,EN,"FILNS,FORM4,INSACT",05-Nov-18, 9:45pm,"CO-FILNS,OWN-FILNS,FILNS",EST,05-Nov-18,16:45,0.00269,1
"Officer RENDUCHINTALA Acquires 1,502 of INTEL CORP (INTC)",INTC-US,EDG, 9:45pm,05-Nov-18,EN,"FILNS,FORM4,INSACT",05-Nov-18, 9:45pm,"CO-FILNS,OWN-FILNS,FILNS",EST,05-Nov-18,16:45,0.00269,1
Intel Corp.(INTC-US) Schedules SoCalBio Digital Health Conference - Panel for 9-November-2018 3:45 PM ET,INTC-US,FCST,12:22pm,05-Nov-18,EN,"EVTS,EV_ME",05-Nov-18,12:22pm,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,05-Nov-18,07:22,0.00366,1
Intel Corp.(INTC-US) Schedules GSA Technology Summit for 8-November-2018,INTC-US,FCST,12:20pm,05-Nov-18,EN,"EVTS,EV_ME",05-Nov-18,12:20pm,"CONF,EVTS,EV_ME,FILNS_TS_TR",EST,05-Nov-18,07:20,0.00366,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $TSM $FORM https://t.co/zISRJ7FMqJ,INTC-US,TWTR, 1:03pm,03-Nov-18,EN,,03-Nov-18, 1:03pm,SM,EDT,03-Nov-18,09:03,0.00366,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/ewAWH63uqW,INTC-US,TWTR, 8:14pm,02-Nov-18,EN,,02-Nov-18, 8:16pm,SM,EDT,02-Nov-18,16:14,0.00366,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $STX $HXSCL $MU $SSNLF $WDC https://t.co/DFK18ChkN1,INTC-US,TWTR, 9:49pm,01-Nov-18,EN,,01-Nov-18, 9:51pm,SM,EDT,01-Nov-18,17:49,-0.00371,-1
"CEO SWAN Acquires 1,485 of INTEL CORP (INTC)",INTC-US,EDG, 9:37pm,01-Nov-18,EN,"FILNS,FORM4,INSACT",01-Nov-18, 9:37pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Nov-18,17:37,-0.00371,-1
"EVP SHENOY Acquires 1,404 of INTEL CORP (INTC)",INTC-US,EDG, 9:33pm,01-Nov-18,EN,"FILNS,FORM4,INSACT",01-Nov-18, 9:33pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Nov-18,17:33,-0.00371,-1
"EVP RODGERS Acquires 7,056 of INTEL CORP (INTC)",INTC-US,EDG, 9:27pm,01-Nov-18,EN,"FILNS,FORM4,INSACT",01-Nov-18, 9:27pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Nov-18,17:27,-0.00371,-1
"Officer RENDUCHINTALA Acquires 1,485 of INTEL CORP (INTC)",INTC-US,EDG, 9:23pm,01-Nov-18,EN,"FILNS,FORM4,INSACT",01-Nov-18, 9:23pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Nov-18,17:23,-0.00371,-1
"VP MCBRIDE Sells 6,500 of INTEL CORP (INTC)",INTC-US,EDG, 9:20pm,01-Nov-18,EN,"FILNS,FORM4,INSACT",01-Nov-18, 9:20pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Nov-18,17:20,-0.00371,-1
"Chmn BRYANT Acquires 1,188 of INTEL CORP (INTC)",INTC-US,EDG, 9:16pm,01-Nov-18,EN,"FILNS,FORM4,INSACT",01-Nov-18, 9:16pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Nov-18,17:16,-0.00371,-1
Intel Corp.(INTC-US) Schedules Advantech Co-Creation IoT Global Summit for 1-November-2018,INTC-US,FCST, 1:00am,01-Nov-18,EN,"EVTS,EV_ME",01-Nov-18, 1:00am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EDT,31-Oct-18,21:00,-0.00066,-1
EVP SHENOY Acquires 600 of INTEL CORP (INTC),INTC-US,EDG, 9:06pm,31-Oct-18,EN,"FILNS,FORM4,INSACT",31-Oct-18, 9:06pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,31-Oct-18,17:06,-0.00066,-1
Intel and National Cyber Security Alliance Team Up to Remind Cool Cats Nationwide to Protect Their Nine Digital Lives and #UpdateMeow,INTC-US,PRN, 1:00pm,31-Oct-18,EN,"COARLS,GN_SUR",31-Oct-18, 1:00pm,PRN,EDT,31-Oct-18,09:00,0.00251,1
"Recent Analysis Shows AK Steel Holding, New Gold, Freeport-McMoRan, Sirius XM, Intel, and SPS Commerce Market Influences - Renewed Outlook, Key Drivers of Growth",INTC-US,GNW,12:25pm,31-Oct-18,EN,"BA_GEN,COARLS,EVTS,EV_GEN,PRODS",31-Oct-18,12:25pm,PRN,EDT,31-Oct-18,08:25,0.00251,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $AMD https://t.co/m9g1ViQTEu,INTC-US,TWTR,12:48am,31-Oct-18,EN,,31-Oct-18,12:49am,SM,EDT,30-Oct-18,20:48,0.00251,1
"CEO SWAN Acquires 45,448 of INTEL CORP (INTC)",INTC-US,EDG,11:00pm,29-Oct-18,EN,"FILNS,FORM4,INSACT",29-Oct-18,11:00pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,29-Oct-18,19:00,0.00308,1
"EVP SHENOY Acquires 1,265 of INTEL CORP (INTC)",INTC-US,EDG,10:57pm,29-Oct-18,EN,"FILNS,FORM4,INSACT",29-Oct-18,10:57pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,29-Oct-18,18:57,0.00308,1
"EVP RODGERS Sells (pre-scheduled sale) 2,235 of INTEL CORP (INTC)",INTC-US,EDG,10:56pm,29-Oct-18,EN,"FILNS,FORM4,INSACT",29-Oct-18,10:56pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,29-Oct-18,18:56,0.00308,1
"Officer RENDUCHINTALA Acquires 14,758 of INTEL CORP (INTC)",INTC-US,EDG,10:54pm,29-Oct-18,EN,"FILNS,FORM4,INSACT",29-Oct-18,10:54pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,29-Oct-18,18:54,0.00308,1
VP MCBRIDE Acquires 129 of INTEL CORP (INTC),INTC-US,EDG,10:52pm,29-Oct-18,EN,"FILNS,FORM4,INSACT",29-Oct-18,10:52pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,29-Oct-18,18:52,0.00308,1
"Chmn BRYANT Acquires 1,566 of INTEL CORP (INTC)",INTC-US,EDG,10:50pm,29-Oct-18,EN,"FILNS,FORM4,INSACT",29-Oct-18,10:50pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,29-Oct-18,18:50,0.00308,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $MU https://t.co/2OEwDxRhcD,INTC-US,TWTR, 6:18am,29-Oct-18,EN,,29-Oct-18, 6:19am,SM,EDT,29-Oct-18,02:18,0.00864,1
Intel Corp.(INTC-US) Schedules SmartBear Connect Conference for 29-October-2018,INTC-US,FCST, 1:00am,29-Oct-18,EN,"EVTS,EV_ME",29-Oct-18, 1:00am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EDT,28-Oct-18,21:00,0.00864,1
Intel Corp.(INTC-US) Schedules H2O AI World London Conference for 29-October-2018,INTC-US,FCST, 1:00am,29-Oct-18,EN,"EVTS,EV_ME",29-Oct-18, 1:00am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EDT,28-Oct-18,21:00,0.00864,1
Ownership Updates: INTEL CORP  COM (INTC) for 27-Oct-2018,INTC-US,FIO,11:53am,27-Oct-18,EN,OWNRS,27-Oct-18, 6:17pm,EXCL,EDT,27-Oct-18,07:53,0.00864,1
Ownership Updates: INTEL CORP  COM (INTC) for 26-Oct-2018,INTC-US,FIO,11:40am,26-Oct-18,EN,OWNRS,26-Oct-18, 5:41pm,EXCL,EDT,26-Oct-18,07:40,0.04343,1
"INTEL CORP files (10-Q) Basic quarterly filing, for period end 29-Sep-18 (INTC-US)",INTC-US,EDG,11:06am,26-Oct-18,EN,"10Q,FILNS",26-Oct-18,11:06am,"CO-FILNS,INT-FILNS,FILNS",EDT,26-Oct-18,07:06,0.04343,1
Intel Corp.(INTC-US) Schedules Q4 2018 Earnings Release for 24-January-2019 After Market Hours ET,INTC-US,FCST, 1:14am,26-Oct-18,EN,"ERNS,ER_REL,EVTS,EV_ME",26-Oct-18, 1:14am,"EARNREL,ERNS,ER_REL,EVTS,EV_ME,FILNS_TS_TR",EDT,25-Oct-18,21:14,0.04343,1
Intel Corp.(INTC-US) Schedules Q4 2018 Earnings Call for 24-January-2019 5:00 PM ET,INTC-US,FCST, 1:14am,26-Oct-18,EN,"ERNS,ER_GEN,EVTS,EV_ME",26-Oct-18, 1:14am,"EARN,ERNS,ER_GEN,EVTS,EV_ME,FILNS_TS_TR",EDT,25-Oct-18,21:14,0.04343,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/EYCq2yRYm5,INTC-US,TWTR, 1:09am,26-Oct-18,EN,,26-Oct-18, 1:09am,SM,EDT,25-Oct-18,21:09,0.04343,1
"CORRECTED TRANSCRIPT: Intel Corp.(INTC-US), Q3 2018 Earnings Call, 25-October-2018 5:00 PM ET",INTC-US,FCST, 1:08am,26-Oct-18,EN,"ERNS,ER_GEN,EVTS,EV_ME",26-Oct-18, 1:08am,"EARN,ERNS,ER_GEN,EVTS,EV_ME,FILNS_TS_TR",EDT,25-Oct-18,21:08,0.04343,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/C0J7yQ3Ajp,INTC-US,TWTR,12:28am,26-Oct-18,EN,,26-Oct-18,12:29am,SM,EDT,25-Oct-18,20:28,0.04343,1
"Twitter - @ChannelNewsAsia: Intel bucks chip industry woes; powered by PCs, iPhones https://t.co/MLbRrQoiaM https://t.co/s1C1AdZWlM",INTC-US,TWTR,12:06am,26-Oct-18,EN,,26-Oct-18,12:07am,SM,EDT,25-Oct-18,20:06,0.04343,1
"Twitter - @ChannelNewsAsia: Intel bucks chip industry woes, powered by PCs https://t.co/zzDfd0QISA https://t.co/hwy9cPbx5n",INTC-US,TWTR,11:20pm,25-Oct-18,EN,,25-Oct-18,11:22pm,SM,EDT,25-Oct-18,19:20,0.04343,1
Intel Corp. Slide 1: Q3 2018 Earnings Call,INTC-US,FCIS,10:00pm,25-Oct-18,EN,ERNS,25-Oct-18,11:30pm,"ERNS,ER_GEN,ER_REL,EVTS,FILNS_TS_SL,SL",EDT,25-Oct-18,18:00,0.04343,1
StreetAccount Metrics Recap - Intel Q3 Earnings,INTC-US,SA, 9:15pm,25-Oct-18,EN,"ERNS,ER_GEN",25-Oct-18, 9:15pm,SA,EDT,25-Oct-18,17:15,0.04343,1
"INTEL CORP files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 25-Oct-18 (INTC-US)",INTC-US,EDG, 9:12pm,25-Oct-18,EN,"8K,FILNS",25-Oct-18, 9:12pm,"CO-FILNS,CR-FILNS,FILNS",EDT,25-Oct-18,17:12,0.04343,1
Intel reports Q3 EPS $1.40 ex-items vs FactSet $1.15,INTC-US,SA, 9:07pm,25-Oct-18,EN,"ERNS,ER_GDN,ER_GEN",25-Oct-18, 9:07pm,SA,EDT,25-Oct-18,17:07,0.04343,1
Intel Reports Third Quarter 2018 Results,INTC-US,CRN, 9:03pm,25-Oct-18,EN,"COARLS,ERNS",25-Oct-18, 9:03pm,PRN,EDT,25-Oct-18,17:03,0.04343,1
Intel upgraded to buy from neutral at Nomura/Instinet,INTC-US,SA,10:42am,22-Oct-18,EN,"ANLCH,AN_UPG",22-Oct-18,10:42am,SA,EDT,22-Oct-18,06:42,0.00912,1
Twitter - @Benzinga: Analysts: Micron's Buyout of Joint Flash Venture With Intel A Long-Term Positive https://t.co/ElrDwZ5z9P $INTC $MU,INTC-US,TWTR, 8:15pm,19-Oct-18,EN,,19-Oct-18, 8:17pm,SM,EDT,19-Oct-18,16:15,0.00912,1
Micron announces intent to acquire remaining interest in IM Flash Technologies joint venture from Intel (INTC) for ~$1.5B in cash,INTC-US,SA, 9:35pm,18-Oct-18,EN,"CA_MNA_GEN,CORPS,MANDA",18-Oct-18, 9:35pm,SA,EDT,18-Oct-18,17:35,-0.00137,-1
Intel Corp.(INTC-US) Schedules Mixed Reality Marketing Summit for 5-November-2018,INTC-US,FCST,12:20am,18-Oct-18,EN,"EVTS,EV_ME",18-Oct-18,12:20am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EDT,17-Oct-18,20:20,-0.00267,-1
Intel Corp.(INTC-US) Schedules UBS Global Technology Conference for 12-November-2018 12:30 PM ET,INTC-US,FCST, 5:38am,17-Oct-18,EN,"EVTS,EV_ME",17-Oct-18, 5:38am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EDT,17-Oct-18,01:38,0.00068,1
CEO SWAN Updates Ownership of INTEL CORP (INTC),INTC-US,EDG, 9:25pm,16-Oct-18,EN,"FILNS,FORM4,INSACT",16-Oct-18, 9:25pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,16-Oct-18,17:25,0.00068,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/zrzDhs5Jlo,INTC-US,TWTR, 8:23pm,16-Oct-18,EN,,16-Oct-18, 8:24pm,SM,EDT,16-Oct-18,16:23,0.00068,1
"Intel Corp.(INTC-US) Schedules Collaborative Robots, Advanced Vision and AI Conference for 25-October-2018 5:00 PM ET",INTC-US,FCST, 1:48am,16-Oct-18,EN,"EVTS,EV_ME",16-Oct-18, 1:48am,"CONF,EVTS,EV_ME,FILNS_TS_TR",EDT,15-Oct-18,21:48,0.00238,1
Twitter - @intel: Intel study finds that #5G revenue in media and entertainment could reach $1.3 trillion over the next decade.... https://t.co/nnNIarO5hJ,INTC-US,TWTR,11:30pm,12-Oct-18,EN,COARLS,12-Oct-18,11:30pm,SM,EDT,12-Oct-18,19:30,-0.00438,-1
Intel (INTC) reports 2.99% holding in ASML -- AFM Filing,INTC-US,SA, 6:46am,12-Oct-18,EN,"INSACT,ON_CHG,ON_INS,OWNRS",12-Oct-18, 6:46am,SA,EDT,12-Oct-18,02:46,0.00793,1
Arizona Taps Intel for Lead Role in Automated Vehicle Safety Institute,INTC-US,BW, 2:30am,12-Oct-18,EN,"BA_CTR,BA_PRD,COARLS,PRODS",12-Oct-18, 2:30am,PRN,EDT,11-Oct-18,22:30,0.00793,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $AMD https://t.co/KhU91sT1xq,INTC-US,TWTR, 9:36pm,10-Oct-18,EN,,10-Oct-18, 9:37pm,SM,EDT,10-Oct-18,17:36,0.01101,1
Twitter - @Benzinga: AMD Vs. Intel: Where Do The Stocks Go From Here? https://t.co/nwoVvJLxmJ $AMD $INTC,INTC-US,TWTR, 2:05am,08-Oct-18,EN,,08-Oct-18, 2:05am,SM,EDT,07-Oct-18,22:05,0.0013,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $NVDA $AMD https://t.co/NF8oVpKhhk,INTC-US,TWTR, 9:25pm,03-Oct-18,EN,,03-Oct-18, 9:25pm,SM,EDT,03-Oct-18,17:25,0.00375,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/y5nioLDpme,INTC-US,TWTR, 8:46am,03-Oct-18,EN,,03-Oct-18, 8:48am,SM,EDT,03-Oct-18,04:46,0.00796,1
Dir YEARY Updates Ownership of INTEL CORP (INTC),INTC-US,EDG, 9:18pm,01-Oct-18,EN,"FILNS,FORM4,INSACT",01-Oct-18, 9:18pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Oct-18,17:18,0.0231,1
CEO SWAN Updates Ownership of INTEL CORP (INTC),INTC-US,EDG, 9:14pm,01-Oct-18,EN,"FILNS,FORM4,INSACT",01-Oct-18, 9:14pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,01-Oct-18,17:14,0.0231,1
Intel downgraded to underweight from equal-weight at Barclays,INTC-US,SA, 8:12am,01-Oct-18,EN,"ANLCH,AN_DNG",01-Oct-18, 8:12am,SA,EDT,01-Oct-18,04:12,-0.01474,-1
Intel Corporation >> Intel Corporation (246324) is a buy recommendation (CressCap Investment Research) 25 pages,INTC-US,FRC, 8:42pm,29-Sep-18,EN,"EQTY,RRPTS",29-Sep-18, 8:44pm,IR,EDT,29-Sep-18,16:42,-0.01474,-1
Intel Editorial: Qualcomm's Rhetoric Pierced,INTC-US,BW,12:34am,29-Sep-18,EN,"COARLS,LR_GEN,LTGREG",29-Sep-18,12:34am,PRN,EDT,28-Sep-18,20:34,-0.01474,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $AMD https://t.co/Nghl6JcoBD,INTC-US,TWTR,12:03am,29-Sep-18,EN,,29-Sep-18,12:04am,SM,EDT,28-Sep-18,20:03,-0.01474,-1
"INTC: Intel Confirms Supply Constraints, Reiterates 2018 Top-Line View",INTC-US,RJ,10:05pm,28-Sep-18,EN,RRPTS,28-Sep-18,10:05pm,IR,EDT,28-Sep-18,18:05,-0.01474,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $NVDA $TSM $AMD https://t.co/NLXAy64f7d,INTC-US,TWTR,10:00pm,28-Sep-18,EN,,28-Sep-18,10:01pm,SM,EDT,28-Sep-18,18:00,-0.01474,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $NVDA $AMD https://t.co/IdAJKCmQrN,INTC-US,TWTR, 6:44am,26-Sep-18,EN,,26-Sep-18, 6:45am,SM,EDT,26-Sep-18,02:44,0.00234,1
"New Research: Key Drivers of Growth for Akcea Therapeutics, Intel, Freeport-McMoRan, Sirius XM, Spark Energy, and General Motors - Factors of Influence, Major Initiatives and Sustained Production",INTC-US,GNW,12:50pm,25-Sep-18,EN,"BA_GEN,COARLS,EVTS,EV_GEN,IN_GEN,PRODS",25-Sep-18,12:50pm,,EDT,25-Sep-18,08:50,-0.01551,-1
Intel Participates in White House Summit on Advancing US Leadership in Quantum Computing,INTC-US,BW,11:02pm,24-Sep-18,EN,"BA_PRD,COARLS,EVTS,EV_GEN,PRODS",24-Sep-18,11:02pm,PRN,EDT,24-Sep-18,19:02,-0.01551,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $AMD https://t.co/2qmdvG1P45,INTC-US,TWTR, 1:22pm,24-Sep-18,EN,,24-Sep-18, 1:23pm,SM,EDT,24-Sep-18,09:22,-0.00484,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/3mCfOdDvch,INTC-US,TWTR,12:28pm,24-Sep-18,EN,,24-Sep-18,12:29pm,SM,EDT,24-Sep-18,08:28,-0.00484,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $AMD https://t.co/kMNYPd6iMI,INTC-US,TWTR, 7:45pm,23-Sep-18,EN,,23-Sep-18, 7:47pm,SM,EDT,23-Sep-18,15:45,-0.00484,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/ukGvBUhxKk,INTC-US,TWTR, 8:02pm,20-Sep-18,EN,,20-Sep-18, 8:03pm,SM,EDT,20-Sep-18,16:02,-0.00374,-1
"EVP SHENOY Acquires 8,551 of INTEL CORP (INTC)",INTC-US,EDG,10:24pm,19-Sep-18,EN,"FILNS,FORM4,INSACT",19-Sep-18,10:24pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,19-Sep-18,18:24,0.00956,1
CEO SWAN Updates Ownership of INTEL CORP (INTC),INTC-US,EDG,12:34am,18-Sep-18,EN,"FILNS,FORM4,INSACT",18-Sep-18,12:34am,"CO-FILNS,OWN-FILNS,FILNS",EDT,17-Sep-18,20:34,0.00285,1
"Alibaba, Intel, Datang Telecom to Partner on Smart Transportation (Red Pulse) 1 page",INTC-US,FRC,11:10am,17-Sep-18,EN,"EQTY,RRPTS",17-Sep-18,11:10am,IR,EDT,17-Sep-18,07:10,-0.0051,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/iPXz6AE3hZ,INTC-US,TWTR, 9:30pm,16-Sep-18,EN,,16-Sep-18, 9:31pm,SM,EDT,16-Sep-18,17:30,-0.0051,-1
"Twitter - @tech_mahindra: .@imanishvyas on the acquisition of @NuovoSolutions and the partnership with @ryfflabs, @CiscoCollab and @intel to... https://t.co/9nugOtZE7U",INTC-US,TWTR, 4:17am,15-Sep-18,EN,COARLS,15-Sep-18, 4:20am,SM,EDT,15-Sep-18,00:17,-0.0051,-1
Intel upgraded to market perform from underperform at Northland Capital Markets,INTC-US,SA, 1:00pm,13-Sep-18,EN,"ANLCH,AN_UPG",13-Sep-18, 1:00pm,SA,EDT,13-Sep-18,09:00,0.01391,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $NVDA $AMD https://t.co/w5YOlScRN0,INTC-US,TWTR,10:24pm,12-Sep-18,EN,,12-Sep-18,10:27pm,SM,EDT,12-Sep-18,18:24,0.01391,1
Twitter - @DigitimesDotCom: Intel to outsource 14nm chip production due to tight supply #DIGITIMES https://t.co/bmhc8e4SaT,INTC-US,TWTR,10:32am,10-Sep-18,EN,,10-Sep-18,10:33am,SM,EDT,10-Sep-18,06:32,-0.00101,-1
Twitter - @DigitimesDotCom: Notebook ODMs cutting 2H18 shipment forecasts due to Intel CPU shortages #DIGITIMES https://t.co/4KgLW0W9Oz,INTC-US,TWTR,10:32am,10-Sep-18,EN,,10-Sep-18,10:33am,SM,EDT,10-Sep-18,06:32,-0.00101,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $NVDA $AMD https://t.co/gt8PnL8kdx,INTC-US,TWTR, 8:15pm,07-Sep-18,EN,,07-Sep-18, 8:17pm,SM,EDT,07-Sep-18,16:15,-0.00101,-1
Twitter - @DigitimesDotCom: Intel PSG expected to see rising demand for FPGA products #DIGITIMES https://t.co/GTbwePr8LO,INTC-US,TWTR, 2:08am,06-Sep-18,EN,,06-Sep-18, 2:09am,SM,EDT,05-Sep-18,22:08,0.00082,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL https://t.co/MMPMd5VGJt,INTC-US,TWTR, 9:32pm,05-Sep-18,EN,,05-Sep-18, 9:32pm,SM,EDT,05-Sep-18,17:32,0.00082,1
CEO SWAN Updates Ownership of INTEL CORP (INTC),INTC-US,EDG, 9:32pm,05-Sep-18,EN,"FILNS,FORM4,INSACT",05-Sep-18, 9:32pm,"CO-FILNS,OWN-FILNS,FILNS",EDT,05-Sep-18,17:32,0.00082,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $ASML https://t.co/WUIdpLeyWi,INTC-US,TWTR, 9:15pm,05-Sep-18,EN,,05-Sep-18, 9:16pm,SM,EDT,05-Sep-18,17:15,0.00082,1
"CORRECTED TRANSCRIPT: Intel Corp.(INTC-US), Citi Global Technology Conference, 5-September-2018 9:30 AM ET",INTC-US,FCST, 8:44pm,05-Sep-18,EN,EVTS,05-Sep-18, 8:44pm,"EVTS,EV_ME,FILNS_TS_TR",EDT,05-Sep-18,16:44,0.00082,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $NVDA $AMD https://t.co/gMPwvoqeMQ,INTC-US,TWTR, 9:23pm,04-Sep-18,EN,,04-Sep-18, 9:24pm,SM,EDT,04-Sep-18,17:23,-0.00261,-1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $NVDA $AMD https://t.co/LYbXzRiVaG,INTC-US,TWTR, 4:06am,30-Aug-18,EN,,30-Aug-18, 4:08am,SM,EDT,30-Aug-18,00:06,-0.00297,-1
"New 8th Gen Intel Core Processors Optimize Connectivity, Great Performance, Battery Life for Laptops",INTC-US,BW, 9:00pm,28-Aug-18,EN,"BA_PRD,COARLS,PRODS",28-Aug-18, 9:00pm,PRN,EDT,28-Aug-18,17:00,0.0016,1
TP-Link« Introduces World's Most Fully Featured AC2600 WiFi Router Powered by Intel Technology,INTC-US,BW, 1:00pm,28-Aug-18,EN,"BA_PRD,COARLS,PRODS",28-Aug-18, 1:00pm,PRN,EDT,28-Aug-18,09:00,0.00251,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $VZIO $AMD https://t.co/ZEtxo3vahl,INTC-US,TWTR,11:14pm,27-Aug-18,EN,,27-Aug-18,11:15pm,SM,EDT,27-Aug-18,19:14,0.00251,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $MCHP $MU $NVDA $AMD https://t.co/5fjXSxLHOU,INTC-US,TWTR,11:00pm,27-Aug-18,EN,,27-Aug-18,11:01pm,SM,EDT,27-Aug-18,19:00,0.00251,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $MU https://t.co/nEzGQds7ti,INTC-US,TWTR,11:51pm,24-Aug-18,EN,,24-Aug-18,11:52pm,SM,EDT,24-Aug-18,19:51,0.00364,1
Twitter - @SeekingAlpha: $INTC #BRIANKRZANICH #INTEL $AMD https://t.co/SPl7RNXt4J,INTC-US,TWTR, 9:12pm,22-Aug-18,EN,,22-Aug-18, 9:26pm,SM,EDT,22-Aug-18,17:12,-0.00351,-1
Intel Corp.(INTC-US) Schedules Citi Global Technology Conference for 5-September-2018 9:30 AM ET,INTC-US,FCST, 6:10am,22-Aug-18,EN,EVTS,22-Aug-18, 6:10am,"EVTS,EV_ME,FILNS_TS_TR",EDT,22-Aug-18,02:10,-0.00709,-1
